PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Cabin,Sex_male,Embarked_Q,Embarked_S
98,1,0,"Greenfield, Mr. William Bertram",-0.4500365099728008,0,1,PC 17759,3.355820409412464,D10 D12,1.0,0.0,0.0
99,1,1,"Doling, Mrs. John T (Ada Julia Bone)",0.4110961419587689,0,1,231919,0.38158937569367957,,0.0,0.0,1.0
100,0,1,"Kantor, Mr. Sinai",0.4110961419587689,1,0,244367,0.602676316946318,,1.0,0.0,1.0
101,0,2,"Petranec, Miss. Matilda",-0.058612577276632744,0,0,349245,-0.7315244169956868,,0.0,0.0,1.0
102,0,2,"Petroff, Mr. Pastcho (""Pentcho"")",-0.058612577276632744,0,0,349215,-0.7315244169956868,,1.0,0.0,1.0
104,0,2,"Johansson, Mr. Gustaf Joel",0.3328113554195353,0,0,7540,-0.67563363824702,,1.0,0.0,1.0
105,0,2,"Gustafsson, Mr. Anders Vilhelm",0.6459505015764697,2,0,3101276,-0.7293725041008279,,1.0,0.0,1.0
106,0,2,"Mionoff, Mr. Stoytcho",-0.058612577276632744,0,0,349207,-0.7315244169956868,,1.0,0.0,1.0
107,1,2,"Salkjelsvik, Miss. Anna Kristine",-0.6066060830512681,0,0,343120,-0.7496388070489864,,0.0,0.0,1.0
108,1,2,"Moss, Mr. Albert Johan",-0.058612577276632744,0,0,312991,-0.7404268511634599,,1.0,0.0,1.0
109,0,2,"Rekic, Mr. Tido",0.7242352881157034,0,0,349249,-0.7315244169956868,,1.0,0.0,1.0
110,1,2,"Moran, Miss. Bertha",-0.058612577276632744,1,0,371110,0.46633936984052415,,0.0,1.0,0.0
111,0,0,"Porter, Mr. Walter Chamberlain",1.4287983669688058,0,0,110465,2.51876314113585,C110,1.0,0.0,1.0
112,0,2,"Zabour, Miss. Hileni",-1.1154571955562864,1,0,2665,-0.2481988851585859,,0.0,0.0,0.0
113,0,2,"Barton, Mr. David John",-0.5283212965120344,0,0,324669,-0.7201605482153013,,1.0,0.0,1.0
114,0,2,"Jussila, Miss. Katriina",-0.6848908695905016,1,0,4136,-0.5893507746408237,,0.0,0.0,1.0
115,0,2,"Attalah, Miss. Malake",-0.9197452292082025,0,0,2627,-0.2478967330055407,,0.0,0.0,0.0
116,0,2,"Pekoniemi, Mr. Edvard",-0.6066060830512681,0,0,STON/O 2. 3101294,-0.7293725041008279,,1.0,0.0,1.0
117,0,2,"Connors, Mr. Patrick",3.268490850640796,0,0,370369,-0.7422692423405652,,1.0,1.0,0.0
118,0,1,"Turpin, Mr. William John Robert",0.01967220926260087,1,0,11668,0.23419808152525404,,1.0,0.0,1.0
120,0,2,"Andersson, Miss. Ellis Anna Maria",-2.0940170272967067,4,2,347082,0.9914208553155401,,0.0,0.0,1.0
122,0,2,"Moore, Mr. Leonard Charles",-0.058612577276632744,0,0,A4. 54510,-0.7201605482153013,,1.0,0.0,1.0
123,0,1,"Nasser, Mr. Nicholas",0.2936689621499185,1,0,237736,0.9026765570967311,,1.0,0.0,0.0
124,1,1,"Webber, Miss. Susan",0.2936689621499185,0,0,27267,-0.3553670951484481,E101,0.0,0.0,1.0
126,1,2,"Nicola-Yarred, Master. Elias",-1.3111691619043706,1,0,2651,-0.48494615141661945,,1.0,0.0,0.0
127,0,2,"McMahon, Mr. Martin",-0.058612577276632744,0,0,370372,-0.7422692423405652,,1.0,1.0,0.0
128,1,2,"Madsen, Mr. Fridtjof Arne",-0.37175172343356716,0,0,C 17369,-0.7870983044618918,,1.0,0.0,1.0
129,1,2,"Peter, Miss. Anna",-0.058612577276632744,1,1,2668,0.33429887895974025,F E69,0.0,0.0,0.0
130,0,2,"Ekstrom, Mr. Johan",1.2722287938903387,0,0,347061,-0.7993833688308302,,1.0,0.0,1.0
131,0,2,"Drazenoic, Mr. Jozef",0.3328113554195353,0,0,349241,-0.7315244169956868,,1.0,0.0,0.0
132,0,2,"Coelho, Mr. Domingos Fernandeo",-0.6848908695905016,0,0,SOTON/O.Q. 3101307,-0.7938561952995141,,1.0,0.0,1.0
133,0,2,"Robins, Mrs. Alexander A (Grace Charity Laury)",1.4287983669688058,1,0,A/5. 3337,-0.24482362452212897,,0.0,0.0,1.0
134,1,1,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",0.01967220926260087,1,0,228414,0.602676316946318,,0.0,0.0,1.0
135,0,1,"Sobey, Mr. Samuel James Hayden",-0.29346693689433356,0,0,C.A. 29178,-0.3553670951484481,,1.0,0.0,1.0
136,0,1,"Richard, Mr. Emile",-0.4500365099728008,0,0,SC/PARIS 2133,-0.20460054034356565,,1.0,0.0,0.0
137,1,0,"Newsom, Miss. Helen Monypeny",-0.7631756561297353,0,2,11752,0.6235542937652754,D47,0.0,0.0,1.0
138,0,0,"Futrelle, Mr. Jacques Heath",0.6459505015764697,1,0,113803,2.5998283529284842,C123,1.0,0.0,1.0
139,0,2,"Osen, Mr. Olaf Elon",-0.9980300157474361,0,0,7534,-0.6341798367621504,,1.0,0.0,1.0
141,0,2,"Boulos, Mrs. Joseph (Sultana)",-0.058612577276632744,0,2,2678,-0.18986141092672315,,0.0,0.0,0.0
142,1,2,"Nysten, Miss. Anna Sofia",-0.5283212965120344,0,0,347081,-0.7422692423405652,,0.0,0.0,1.0
143,1,2,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",-0.37175172343356716,1,0,STON/O2. 3101279,-0.14533450095844175,,0.0,0.0,1.0
144,0,2,"Burke, Mr. Jeremiah",-0.7631756561297353,0,0,365222,-0.815964889424778,,1.0,1.0,0.0
145,0,1,"Andrew, Mr. Edgardo Samuel",-0.8414604426689688,0,0,231945,-0.4659105657747673,,1.0,0.0,1.0
146,0,1,"Nicholls, Mr. Joseph Charles",-0.7631756561297353,1,1,C.A. 33112,1.3949045231016053,,1.0,0.0,1.0
147,1,2,"Andersson, Mr. August Edvard (""Wennerstrom"")",-0.13689736381586634,0,0,350043,-0.7388939817041082,,1.0,0.0,1.0
148,0,2,"Ford, Miss. Robina Maggie ""Ruby""",-1.5460235215220715,2,2,W./C. 6608,1.2198773612765998,,0.0,0.0,1.0
149,0,1,"Navratil, Mr. Michel (""Louis M Hoffman"")",0.606808108306853,0,2,230080,0.602676316946318,F2,1.0,0.0,1.0
150,0,1,"Byles, Rev. Thomas Roussel Davids",1.0373744342726379,0,0,244310,-0.3553670951484481,,1.0,0.0,1.0
151,0,1,"Bateman, Rev. Robert James",1.7419375131257404,0,0,S.O.P. 1166,-0.3903725275134492,,1.0,0.0,1.0
153,0,2,"Meo, Mr. Alfonzo",2.0942190525522917,0,0,A.5. 11206,-0.7201605482153013,,1.0,0.0,1.0
154,0,2,"van Billiard, Mr. Austin Blyler",0.9199472544637874,0,2,A/5. 851,-0.24482362452212897,,1.0,0.0,1.0
155,0,2,"Olsen, Mr. Ole Martin",-0.058612577276632744,0,0,Fa 265302,-0.7745110879399083,,1.0,0.0,1.0
156,0,0,"Williams, Mr. Charles Duane",1.7419375131257404,0,1,PC 17597,3.209969354268098,,1.0,0.0,0.0
157,1,2,"Gilnagh, Miss. Katherine ""Katie""",-0.9980300157474361,0,0,35851,-0.7434999596468715,,0.0,1.0,0.0
158,0,2,"Corn, Mr. Harry",0.09795699580183448,0,0,SOTON/OQ 392090,-0.7201605482153013,,1.0,0.0,1.0
159,0,2,"Smiljanic, Mr. Mile",-0.058612577276632744,0,0,315037,-0.6750219643762211,,1.0,0.0,1.0
161,0,2,"Cribb, Mr. John Hatfield",1.193944007351105,0,1,371362,-0.12691058918738843,,1.0,0.0,1.0
162,1,1,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",0.8808048611941706,0,0,C.A. 33595,-0.152704065666863,,0.0,0.0,1.0
163,0,2,"Bengtsson, Mr. John Viktor",-0.21518215035509997,0,0,347068,-0.7404268511634599,,1.0,0.0,1.0
164,0,2,"Calic, Mr. Jovo",-0.9197452292082025,0,0,315093,-0.6750219643762211,,1.0,0.0,1.0
165,0,2,"Panula, Master. Eino Viljami",-2.1723018138359405,4,1,3101295,1.6113854864114803,,1.0,0.0,1.0
166,1,2,"Goldsmith, Master. Frank John William ""Frankie""",-1.5460235215220715,0,2,363291,0.19919264916025287,,1.0,0.0,1.0
167,1,0,"Chibnall, Mrs. (Edith Martha Bowerman)",-0.058612577276632744,0,1,113505,2.739850082388488,E33,0.0,0.0,1.0
168,0,2,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",1.2722287938903387,1,4,347088,0.7426980464063221,,0.0,0.0,1.0
169,0,0,"Baumann, Mr. John D",-0.058612577276632744,0,0,PC 17318,0.597149143415002,,1.0,0.0,1.0
170,0,2,"Ling, Mr. Lee",-0.058612577276632744,0,0,1601,2.850084031297054,,1.0,0.0,1.0
171,0,0,"Van der hoef, Mr. Wyckoff",2.5247853785180765,0,0,111240,1.1553936700779137,B19,1.0,0.0,1.0
172,0,2,"Rice, Master. Arthur",-1.9374474542182394,4,1,382652,0.8329752140844828,,1.0,1.0,0.0
173,1,2,"Johnson, Miss. Eleanor Ileen",-2.1723018138359405,1,1,347742,-0.4929347595605481,,0.0,0.0,1.0
174,0,2,"Sivola, Mr. Antti Wilhelm",-0.6066060830512681,0,0,STON/O 2. 3101280,-0.7293725041008279,,1.0,0.0,1.0
175,0,0,"Smith, Mr. James Clinch",2.1333614458219086,0,0,17764,0.9487363365243642,A7,1.0,0.0,0.0
176,0,2,"Klasen, Mr. Klas Albin",-0.8414604426689688,1,1,350404,-0.7345901559143904,,1.0,0.0,1.0
177,0,2,"Lefebre, Master. Henry Forbes",-0.058612577276632744,3,1,4133,0.5633744283563072,,1.0,0.0,1.0
178,0,0,"Isham, Miss. Ann Elizabeth",1.6636527265865066,0,0,PC 17595,0.8025757596622449,C49,0.0,0.0,0.0
179,0,1,"Hale, Mr. Reginald",0.09795699580183448,0,0,250653,-0.3553670951484481,,1.0,0.0,1.0
180,0,2,"Leonard, Mr. Lionel",0.5676657150372362,0,0,LINE,-1.313410507243214,,1.0,0.0,1.0
182,0,1,"Pernot, Mr. Rene",-0.058612577276632744,0,0,SC/PARIS 2131,-0.2042910186258119,,1.0,0.0,0.0
183,0,2,"Asplund, Master. Clarence Gustaf Hugo",-1.5460235215220715,4,2,347077,0.9997116156125142,,1.0,0.0,1.0
184,1,1,"Becker, Master. Richard F",-2.1723018138359405,2,1,230136,1.560719729041084,F4,1.0,0.0,1.0
185,1,2,"Kink-Heilmann, Miss. Luise Gretchen",-1.9374474542182394,0,2,315153,0.309736119786572,,0.0,0.0,1.0
186,0,0,"Rood, Mr. Hugh Roscoe",-0.058612577276632744,0,0,113767,2.3713718469674245,A32,1.0,0.0,1.0
187,1,2,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",-0.058612577276632744,1,0,370365,-0.17112797743791622,,0.0,1.0,0.0
188,1,0,"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",1.2722287938903387,0,0,111428,0.643208922842635,,1.0,0.0,1.0
189,0,2,"Bourke, Mr. John",0.8808048611941706,1,1,364849,-0.17112797743791622,,1.0,1.0,0.0
190,0,2,"Turcin, Mr. Stjepan",0.5676657150372362,0,0,349247,-0.7315244169956868,,1.0,0.0,1.0
191,1,1,"Pinsky, Mrs. (Rosa)",0.25452656888030173,0,0,234604,-0.3553670951484481,,0.0,0.0,1.0
192,0,1,"Carbines, Mr. William",-0.7631756561297353,0,0,28424,-0.3553670951484481,,1.0,0.0,1.0
193,1,2,"Andersen-Jensen, Miss. Carla Christine Nielsine",-0.7631756561297353,1,0,350046,-0.7345901559143904,,0.0,0.0,1.0
194,1,1,"Navratil, Master. Michel M",-2.015732240757473,1,1,230080,0.602676316946318,F2,1.0,0.0,1.0
195,1,0,"Brown, Mrs. James Joseph (Margaret Tobin)",1.193944007351105,0,0,PC 17610,0.7294917864488313,B4,0.0,0.0,0.0
197,0,2,"Mernagh, Mr. Robert",-0.058612577276632744,0,0,368703,-0.7422692423405652,,1.0,1.0,0.0
198,0,2,"Olsen, Mr. Karl Siegwart Andreas",1.0373744342726379,0,1,4579,-0.6940575500180732,,1.0,0.0,1.0
199,1,2,"Madigan, Miss. Margaret ""Maggie""",-0.058612577276632744,0,0,370370,-0.7422692423405652,,0.0,1.0,0.0
200,0,1,"Yrois, Miss. Henriette (""Mrs Harbeck"")",-0.37175172343356716,0,0,248747,-0.3553670951484481,,0.0,0.0,1.0
201,0,2,"Vande Walle, Mr. Nestor Cyriel",-0.058612577276632744,0,0,345770,-0.6133018599431929,,1.0,0.0,1.0
203,0,2,"Johanson, Mr. Jakob Alfred",0.4110961419587689,0,0,3101264,-0.8346983229135849,,1.0,0.0,1.0
204,0,2,"Youseff, Mr. Gerious",1.3113711871599554,0,0,2628,-0.7809594570597769,,1.0,0.0,0.0
205,1,2,"Cohen, Mr. Gurshon ""Gus""",-0.8414604426689688,0,0,A/5 3540,-0.7201605482153013,,1.0,0.0,1.0
206,0,2,"Strom, Miss. Telma Matilda",-2.0940170272967067,0,1,347054,-0.542369799624638,G6,0.0,0.0,1.0
207,0,2,"Backstrom, Mr. Karl Alfred",0.25452656888030173,1,0,3101278,-0.14533450095844175,,1.0,0.0,1.0
208,1,2,"Albimona, Mr. Nassef Cassem",-0.21518215035509997,0,0,2699,0.07114646235143339,,1.0,0.0,0.0
209,1,2,"Carr, Miss. Helen ""Ellen""",-0.9980300157474361,0,0,367231,-0.7422692423405652,,0.0,1.0,0.0
210,1,0,"Blank, Mr. Henry",0.8808048611941706,0,0,112277,0.9711545523673818,A31,1.0,0.0,0.0
211,0,2,"Ali, Mr. Ahmed",-0.37175172343356716,0,0,SOTON/O.Q. 3101311,-0.7938561952995141,,1.0,0.0,1.0
212,1,1,"Cameron, Miss. Clear Annie",0.4893809284980025,0,0,F.C.C. 13528,0.23419808152525404,,0.0,0.0,1.0
213,0,2,"Perkin, Mr. John Henry",-0.5283212965120344,0,0,A/5 21174,-0.7791170658826716,,1.0,0.0,1.0
214,0,1,"Givard, Mr. Hans Kristensen",0.09795699580183448,0,0,250646,-0.3553670951484481,,1.0,0.0,1.0
215,0,2,"Kiernan, Mr. Philip",-0.058612577276632744,1,0,367229,-0.7422692423405652,,1.0,1.0,0.0
217,1,2,"Honkanen, Miss. Eliina",-0.13689736381586634,0,0,STON/O2. 3101283,-0.7293725041008279,,0.0,0.0,1.0
218,0,1,"Jacobsohn, Mr. Sidney Samuel",1.0373744342726379,1,0,243847,0.6763719640305307,,1.0,0.0,1.0
220,0,1,"Harris, Mr. Walter",0.09795699580183448,0,0,W/C 14208,-0.53960621285898,,1.0,0.0,1.0
221,1,2,"Sunderland, Mr. Victor Francis",-0.9980300157474361,0,0,SOTON/OQ 392089,-0.7201605482153013,,1.0,0.0,1.0
222,0,1,"Bracken, Mr. James H",-0.13689736381586634,0,0,220367,-0.3553670951484481,,1.0,0.0,1.0
223,0,2,"Green, Mr. George Henry",1.7419375131257404,0,0,21440,-0.7201605482153013,,1.0,0.0,1.0
224,0,2,"Nenkoff, Mr. Christo",-0.058612577276632744,0,0,349234,-0.7315244169956868,,1.0,0.0,1.0
226,0,2,"Berglund, Mr. Karl Ivar Sven",-0.5283212965120344,0,0,PP 4348,-0.6243562070058247,,1.0,0.0,1.0
227,1,1,"Mellors, Mr. William John",-0.7631756561297353,0,0,SW/PP 751,-0.53960621285898,,1.0,0.0,1.0
228,0,2,"Lovell, Mr. John Hall (""Henry"")",-0.6457484763208848,0,0,A/5 21173,-0.7791170658826716,,1.0,0.0,1.0
229,0,1,"Fahlstrom, Mr. Arne Jonas",-0.8414604426689688,0,0,236171,-0.3553670951484481,,1.0,0.0,1.0
230,0,2,"Lefebre, Miss. Mathilde",-0.058612577276632744,3,1,4133,0.5633744283563072,,0.0,0.0,1.0
232,0,2,"Larsson, Mr. Bengt Edvin",0.01967220926260087,0,0,347067,-0.7404268511634599,,1.0,0.0,1.0
233,0,1,"Sjostedt, Mr. Ernst Adolf",2.3682158054396094,0,0,237442,-0.31851927160634175,,1.0,0.0,1.0
234,1,2,"Asplund, Miss. Lillian Gertrud",-1.8591626676790058,4,2,347077,0.9997116156125142,,0.0,0.0,1.0
